POLY.ME|506.80|03/01/2023 18:47|2.22|1.04|14.08|1.75|4.00|-2.61||1112.22||2.59|3.90|16.00|9.06|38.06|7.50|4.19|2.93
PRFN.ME|3.68|03/01/2023 18:55|3.18|0.49|5.34|1.27|6.00|-2.93||-55.23|39.34|59.93|5.65|0.9898|8.71|2.48|0|0|29.17
PRMB.ME|32400|03/01/2023 19:05||0.003|||||||-32.62||0.88|1.34|7.85|13.13|3.36|4.03|0.00005048
QIWI.ME|467.50|03/01/2023 19:08|2.39|0.083|2539.86|2.33|5.00|-1.64||786.84|283.99|3.89|15.62|10.24|28.75|24.97|13.75|6.45|0.0782
RASP.ME|264.95|03/01/2023 18:54|4.61|0.041|69.30|2.50|7.00|-0.62||769.11|271.36|14.54|43.02|21.70|72.04|45.82|6.12|2.40|0.7067
RBCM.ME|3.07|03/01/2023 19:10||-1.24|1.24|1.01|||||||-1.62|13.90|||0|0|0.6848
RCHY.ME|112.15|03/01/2023 19:01|||||||||||||||||0.0223
RCMB.ME|802.00|03/01/2023 19:03|||||||||||||||||0.0117
RCMM.ME|114.15|03/01/2023 18:54|||||||||||||||||0.0312
RCUS.ME|91.65|03/01/2023 19:13|||||||||||||||||0.0828
RDRB.ME|178.00|03/01/2023 18:58||0.861|||||176.35||45.24||1.13|1.04|11.39|9.24|3.06|2.34|0.0152
RGSS.ME|0.1832|03/01/2023 18:49||0.055|27.31||3.00|-3.21|-116.39||-45.36||1.25|-4.66|4.98|-65.67|13.74|2.75|17.49
RKKE.ME|14700|03/01/2023 19:03||-3.76|0.20|1.08|||||||-1.98|0.0188|||0|1.12|0.004049
RNFT.ME|97.20|03/01/2023 18:49|1.59|1.39|9.27|0.43|9.00|-2.22|763.41||569.88||11.18|4.90|66.15|22.76|0|0|1.70
ROLO.ME|0.7776|03/01/2023 18:50|1.70|1.46|5.70|1.31|4.00|1.09|||-53.81|0.0269|5.05|-2.08|21.52|-8.03|0|0|85.50
ROSB.ME|108.80|03/01/2023 19:11||0.628|||||177.56||62.13||1.27|0.9224|9.19|6.87|0|0|0.2755
ROSN.ME|361.45|03/01/2023 19:05||0.851|6.18|0.96|||122.18||203.88||5.58|3.62|17.38|11.47|4.17|3.85|2.56
ROST.ME|68.80|03/01/2023 19:04|-0.38|-3.32|0.81|0.24|8.00|-3.27||108.82|||0.94|-4.87||-219.64|0|0|0.1045
RTGZ.ME|26500|03/01/2023 19:11|1.34|0.123|34.84|0.77|7.00|-2.79|||353.08|4.67|2.21|3.29|3.17|4.52|0|0|0.0000179
RTKM.ME|58.98|03/01/2023 18:48||3.03|1.69|0.58|||5.12||-21.06||2.74|2.53|15.21|9.53|5.76|6.55|1.04
RTKMP.ME|59.05|03/01/2023 19:08||3.03|1.69|0.58|||-6.80||-20.19||2.74|2.53|15.21|9.53|6.57|7.50|0.2132
